District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Secretary of State,"Griswold, Jena",Democratic,4,8/30/19 0:00,Firstbank,Lakewood,CO,80214,Bank Fees,
Secretary of State,"Griswold, Jena",Democratic,2.04,9/1/19 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,2.46,9/8/19 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,80,9/11/19 0:00,Action Network,Washington,DC,20036,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,1.56,9/15/19 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,67.5,9/17/19 0:00,"Phoneburner, Inc.",Ladera Ranch,CA,92694,Telephone,
Secretary of State,"Griswold, Jena",Democratic,47.98,9/22/19 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,59.99,9/23/19 0:00,Frontier Airlines,Denver,CO,80239,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,26,9/24/19 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,33.89,9/30/19 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,39.41,9/30/19 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4,9/30/19 0:00,Firstbank,Lakewood,CO,80214,Bank Fees,
Secretary of State,"Griswold, Jena",Democratic,0.64,12/2/18 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Secretary of State,"Griswold, Jena",Democratic,720,12/3/18 0:00,"Ngp Van, Inc.",Washington,DC,20005,Bank Fees,
Secretary of State,"Griswold, Jena",Democratic,9.99,12/3/18 0:00,Dropbox,San Francisco,CA,94107,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,10,12/3/18 0:00,Firstbank,Lakewood,CO,80214,Bank Fees,
Secretary of State,"Griswold, Jena",Democratic,280.35,12/5/18 0:00,Frontier Airlines,Denver,CO,80239,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,2,12/6/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,5.75,12/7/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,37.65,12/9/18 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Secretary of State,"Griswold, Jena",Democratic,390.23,12/10/18 0:00,Kimpton Solamar Hotel,San Diego,CA,92101,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,4,12/10/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,83.96,12/10/18 0:00,Office Depot,Denver,CO,80202,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,21.15,12/10/18 0:00,Target,Thornton,CO,80233,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,3,12/11/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,12.23,12/11/18 0:00,King Soopers,Denver,CO,80220,"Food, Beverages and Meals",
Secretary of State,"Griswold, Jena",Democratic,5.5,12/12/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,125,12/12/18 0:00,City Of Denver Online,Denver,CO,80202,Advertising,
Secretary of State,"Griswold, Jena",Democratic,1,12/13/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,149.99,12/13/18 0:00,"Microsoft, Inc.",Redmond,WA,98052-7329,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,12.13,12/14/18 0:00,Lyft,San Francisco,CA,94110,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,1.75,12/14/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,176.08,12/16/18 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Secretary of State,"Griswold, Jena",Democratic,7.38,12/17/18 0:00,Target,Thornton,CO,80233,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,35.58,12/17/18 0:00,Wallypark,Denver,CO,80249,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,2,12/17/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,35.87,12/17/18 0:00,Snarf'S,Denver,CO,80205,"Food, Beverages and Meals",
Secretary of State,"Griswold, Jena",Democratic,12.4,12/17/18 0:00,Lyft,San Francisco,CA,94110,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,75.54,12/17/18 0:00,Mayfair Liquors,Denver,CO,80220,"Food, Beverages and Meals",
Secretary of State,"Griswold, Jena",Democratic,3.23,12/17/18 0:00,King Soopers,Denver,CO,80220,"Food, Beverages and Meals",
Secretary of State,"Griswold, Jena",Democratic,4,12/17/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,27.69,12/17/18 0:00,Costco #0480,Superior,CO,80027,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,243.3,12/17/18 0:00,Colorado For All,Littleton,CO,80161,"Food, Beverages and Meals",
Secretary of State,"Griswold, Jena",Democratic,3,12/18/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,4.5,12/19/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,2.99,12/20/18 0:00,Frontier Airlines,Denver,CO,80239,"Food, Beverages and Meals",
Secretary of State,"Griswold, Jena",Democratic,149,12/20/18 0:00,"Phoneburner, Inc.",Ladera Ranch,CA,92694,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,5,12/20/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,2,12/21/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,72.91,12/23/18 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Secretary of State,"Griswold, Jena",Democratic,26,12/24/18 0:00,"Squarespace, Inc.",New York,NE,10014,Advertising,
Secretary of State,"Griswold, Jena",Democratic,1,12/27/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,2390.87,12/27/18 0:00,Paychex,Denver,CO,80239,Employee Services,
Secretary of State,"Griswold, Jena",Democratic,838.63,12/28/18 0:00,Paychex,Denver,CO,80239,Employee Services,
Secretary of State,"Griswold, Jena",Democratic,79.72,12/28/18 0:00,Paychex,Denver,CO,80239,Employee Services,
Secretary of State,"Griswold, Jena",Democratic,0.73,12/30/18 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Secretary of State,"Griswold, Jena",Democratic,4,12/31/18 0:00,Firstbank,Lakewood,CO,80214,Bank Fees,
Secretary of State,"Griswold, Jena",Democratic,1.98,12/31/18 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Secretary of State,"Griswold, Jena",Democratic,37.19,1/5/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,1000,1/10/20 0:00,Alice Madden For Senate,Louisville,CO,80027,Other,List Purchase
Secretary of State,"Griswold, Jena",Democratic,34.41,1/11/20 0:00,Office Depot,Denver,CO,80246,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,123.08,1/12/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,40,1/13/20 0:00,Action Network,Washington,DC,20036,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,555.18,1/13/20 0:00,C & D Printing,Denver,CO,80212,Office Equipment & Supplies,Thank You Post Cards
Secretary of State,"Griswold, Jena",Democratic,1,1/14/20 0:00,,,,,Miscellaneous,Parking
Secretary of State,"Griswold, Jena",Democratic,175,1/17/20 0:00,Usps,Superior,CO,80027,Office Equipment & Supplies,Stamps
Secretary of State,"Griswold, Jena",Democratic,167.59,1/19/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,14.04,1/21/20 0:00,,,,,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,26,1/24/20 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,4.58,1/25/20 0:00,,,,,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,174.85,1/26/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4,1/31/20 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,331.13,2/2/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,600,2/3/20 0:00,Ngp Van,Washington,DC,20005,Office Equipment & Supplies,Database
Secretary of State,"Griswold, Jena",Democratic,1500,2/5/20 0:00,Blue Mountain Strategies,Denver,CO,80218,Consultant & Professional Services,
Secretary of State,"Griswold, Jena",Democratic,770,2/5/20 0:00,Rkg Development,Lafayette,CO,80026,Consultant & Professional Services,Compliance Consulting
Secretary of State,"Griswold, Jena",Democratic,300,2/5/20 0:00,Rkg Development,Lafayette,CO,80026,Consultant & Professional Services,Compliance Consulting
Secretary of State,"Griswold, Jena",Democratic,141.72,2/9/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,197.25,2/16/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,24,2/21/20 0:00,Usps - Superior,Superior,CO,80027,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,120.53,2/23/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,26,2/24/20 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,6,2/28/20 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,430,2/28/20 0:00,Ngp Van,Washington,DC,20005,Office Equipment & Supplies,Database
Secretary of State,"Griswold, Jena",Democratic,189.4,3/1/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,1030,3/2/20 0:00,Ngp Van,Washington,DC,20005,Office Equipment & Supplies,Database
Secretary of State,"Griswold, Jena",Democratic,2000,3/3/20 0:00,Blue Mountain Strategies,Denver,CO,80218,Consultant & Professional Services,
Secretary of State,"Griswold, Jena",Democratic,71.6,3/8/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,10,3/11/20 0:00,Action Network,Washington,DC,20036,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,58.85,3/15/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,400,3/16/20 0:00,Rkg Development,Lafayette,CO,80026,Consultant & Professional Services,Compliance Consulting
Secretary of State,"Griswold, Jena",Democratic,3.71,3/22/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,26,3/24/20 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,0.8,3/29/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4.42,3/31/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4,3/31/20 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,400,4/1/20 0:00,Rkg Development,Lafayette,CO,80026,Consultant & Professional Services,Compliance Consulting
Secretary of State,"Griswold, Jena",Democratic,1030,4/2/20 0:00,Ngp Van,Washington,DC,20005,Office Equipment & Supplies,Database
Secretary of State,"Griswold, Jena",Democratic,2.38,4/5/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,10,4/10/20 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,6.77,4/12/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,0.78,4/19/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,26,4/24/20 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,42.91,4/26/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,0.4,4/29/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4,4/30/20 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,154.85,5/3/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,1030,5/4/20 0:00,Ngp Van,Washington,DC,20005,Office Equipment & Supplies,Database
Secretary of State,"Griswold, Jena",Democratic,400,5/4/20 0:00,Rkg Development,Lafayette,CO,80026,Consultant & Professional Services,Compliance Consulting
Secretary of State,"Griswold, Jena",Democratic,33.44,5/10/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,84.55,5/13/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,3.64,5/17/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,85.82,5/24/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,26,5/26/20 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,57.3,5/27/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4,5/29/20 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,107.58,5/31/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,1030,6/2/20 0:00,Ngp Van,Washington,DC,20005,Office Equipment & Supplies,Database
Secretary of State,"Griswold, Jena",Democratic,500,6/4/20 0:00,4 Degrees,Lakewood,CO,80226,Consultant & Professional Services,Digital Ads
Secretary of State,"Griswold, Jena",Democratic,400,6/4/20 0:00,Rkg Development,Lafayette,CO,80026,Consultant & Professional Services,Compliance Consulting
Secretary of State,"Griswold, Jena",Democratic,82.79,6/7/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,28.05,6/10/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,84.51,6/14/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,245.42,6/21/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,23.7,6/24/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,26,6/24/20 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,14,6/25/20 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,144,6/26/20 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,71.47,6/28/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4.02,6/30/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4,6/30/20 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,400,7/1/20 0:00,Rkg Development,Lafayette,CO,80026,Consultant & Professional Services,Compliance Consulting
Secretary of State,"Griswold, Jena",Democratic,500,7/2/20 0:00,4 Degrees,Lakewood,CO,80226,Consultant & Professional Services,Digital Ads
Secretary of State,"Griswold, Jena",Democratic,1030,7/3/20 0:00,Ngp Van,Washington,DC,20005,Office Equipment & Supplies,Database
Secretary of State,"Griswold, Jena",Democratic,211.59,7/5/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,188.2,7/12/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,320.17,7/19/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,19.45,7/21/20 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,26,7/24/20 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,429.41,7/26/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,201.7,7/27/20 0:00,Godaddy.Com,Scottsdale,AZ,85260,Office Equipment & Supplies,Annual Website Fee
Secretary of State,"Griswold, Jena",Democratic,4,7/31/20 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,113.66,7/31/20 0:00,Zoom Video Communications,San Jose,CA,95113,Telephone,Teleconferencing
Secretary of State,"Griswold, Jena",Democratic,261.14,8/2/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,2600,8/3/20 0:00,Spencer  Carnes,Superior,CO,80027,Consultant & Professional Services,Fundraising Consulting
Secretary of State,"Griswold, Jena",Democratic,1030,8/3/20 0:00,Ngp Van,Washington,DC,20005,Office Equipment & Supplies,Database
Secretary of State,"Griswold, Jena",Democratic,400,8/3/20 0:00,Rkg Development,Lafayette,CO,80026,Consultant & Professional Services,Compliance Consulting
Secretary of State,"Griswold, Jena",Democratic,592.43,8/4/20 0:00,4 Degrees,Lakewood,CO,80226,Advertising,Digital Ads
Secretary of State,"Griswold, Jena",Democratic,269.8,8/9/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,266.29,8/16/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,121.02,8/23/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,26,8/24/20 0:00,Squarespace,New York,NY,10014,Office Equipment & Supplies,Website
Secretary of State,"Griswold, Jena",Democratic,168.27,8/30/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4,8/31/20 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,588.95,9/2/20 0:00,4 Degrees,Lakewood,CO,80226,Advertising,Digital Ads
Secretary of State,"Griswold, Jena",Democratic,500,9/2/20 0:00,4 Degrees,Lakewood,CO,80226,Advertising,Digital Consulting
Secretary of State,"Griswold, Jena",Democratic,1030,9/3/20 0:00,Ngp Van,Washington,DC,20005,Office Equipment & Supplies,Database
Secretary of State,"Griswold, Jena",Democratic,400,9/3/20 0:00,Rkg Development,Lafayette,CO,80026,Consultant & Professional Services,Compliance Consulting
Secretary of State,"Griswold, Jena",Democratic,360.67,9/6/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,2193.68,9/11/20 0:00,Spencer  Carnes,Superior,CO,80027,Consultant & Professional Services,Fundraising Consulting
Secretary of State,"Griswold, Jena",Democratic,203.1,9/13/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,314.08,9/20/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,59.99,9/22/20 0:00,Frontier Airlines,Denver,CO,80249,Travel & Lodging,
Secretary of State,"Griswold, Jena",Democratic,26,9/24/20 0:00,Squarespace,New York,NY,10014,Office Equipment & Supplies,Website
Secretary of State,"Griswold, Jena",Democratic,323.01,9/27/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,528.52,9/30/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4,9/30/20 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,5.15,10/6/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,80,10/11/19 0:00,Action Network,Washington,DC,20036,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,10.45,10/13/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,67.5,10/17/19 0:00,"Phoneburner, Inc.",Ladera Ranch,CA,92694,Telephone,
Secretary of State,"Griswold, Jena",Democratic,10.03,10/20/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,26,10/24/19 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,98.22,10/27/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4,10/31/19 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,191,11/3/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,81.5,11/7/19 0:00,"Phoneburner, Inc.",Ladera Ranch,CA,92694,Telephone,
Secretary of State,"Griswold, Jena",Democratic,292.28,11/10/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,80,11/12/19 0:00,Action Network,Washington,DC,20036,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,420,11/15/19 0:00,Rkg Development,Lafayette,CO,80026,Consultant & Professional Services,Compliance Consulting
Secretary of State,"Griswold, Jena",Democratic,193.19,11/17/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,149,11/18/19 0:00,"Phoneburner, Inc.",Ladera Ranch,CA,92694,Telephone,
Secretary of State,"Griswold, Jena",Democratic,21.77,11/21/19 0:00,King Soopers,Boulder,CO,80305,"Food, Beverages and Meals",
Secretary of State,"Griswold, Jena",Democratic,424.65,11/24/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,26,11/25/19 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,4,11/29/19 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,1250,11/30/19 0:00,Colin H Hornsby,Denver,CO,80220,Consultant & Professional Services,
Secretary of State,"Griswold, Jena",Democratic,101.01,12/1/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,349.38,12/8/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,40,12/11/19 0:00,Action Network,Washington,DC,20036,Office Equipment & Supplies,
Secretary of State,"Griswold, Jena",Democratic,319.4,12/15/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,149,12/17/19 0:00,"Phoneburner, Inc.",Ladera Ranch,CA,92694,Telephone,
Secretary of State,"Griswold, Jena",Democratic,1512,12/20/19 0:00,"Phoneburner, Inc.",Ladera Ranch,CA,92694,Telephone,
Secretary of State,"Griswold, Jena",Democratic,239.38,12/22/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,26,12/24/19 0:00,Squarespace,New York,NY,10014,Other,Website
Secretary of State,"Griswold, Jena",Democratic,918.89,12/27/19 0:00,Jena M Griswold,Louisville,CO,80027,Travel & Lodging,"Hotel, Airline, Uber Reimbursement"
Secretary of State,"Griswold, Jena",Democratic,24.11,12/29/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,1500,12/29/19 0:00,Colin H Hornsby,Denver,CO,80220,Consultant & Professional Services,
Secretary of State,"Griswold, Jena",Democratic,52.37,12/29/19 0:00,Colin H Hornsby,Denver,CO,80220,Office Equipment & Supplies,Reimbursement Office Supplies
Secretary of State,"Griswold, Jena",Democratic,81.77,12/31/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,4,12/31/19 0:00,,,,,Miscellaneous,
Secretary of State,"O'Donnell, Francis",Republican,94,12/13/21 0:00,"Usps - Kirk, Colorado",Kirk,CO,80824,Other,Rental Of United States Mail Box For Campaign.
Secretary of State,"O'Donnell, Francis",Republican,10000,12/14/21 0:00,Capital Connections,Casper,WY,82609,Consultant & Professional Services,Strategic Plan For Candidate Campaign.
Secretary of State,"O'Donnell, Francis",Republican,6,12/21/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,Candidate Email Account Monthly Fee.
Secretary of State,"Peters, Tina",Republican,,,,,,,,
Governor,"Ganahl, Heidi",Republican,670.3,9/7/21 0:00,Amazon,Seattle,WA,98109,Other,7214 ∑ Office Supplies
