District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Senate District 11,"Exum, Thomas",Democratic,208.78,1/7/22 0:00,"Cheetah Printing & Design, Inc.",Colorado Springs,CO,80915,Advertising,Signs
Senate District 11,"Exum, Thomas",Democratic,1300,1/7/22 0:00,Kabza,Wheat Ridge,CO,80034,Advertising,Mailer
Senate District 11,"Exum, Thomas",Democratic,40,1/10/22 0:00,Usps,Colorado Springs,CO,80910,Office Equipment & Supplies,
Senate District 11,"Exum, Thomas",Democratic,500,1/11/22 0:00,Colorado Democratic Party:,Denver,CO,80203,Other,Van Access
Senate District 11,"Exum, Thomas",Democratic,5000,1/20/22 0:00,Rose Tree Consulting Group Llc,Fountain,CO,80817,Consultant & Professional Services,Petitioning
Senate District 11,"Exum, Thomas",Democratic,47.55,1/24/22 0:00,Ryan  Macoubrie,Colorado Springs,CO,80909,Office Equipment & Supplies,Reimburse Supplies
Senate District 11,"Exum, Thomas",Democratic,89.95,2/2/22 0:00,U-Haul Moving & Storage,Colorado Springs,CO,80909,Rent & Utilities,
Senate District 11,"Exum, Thomas",Democratic,3000,2/28/22 0:00,Rose Tree Consulting Group Llc,Fountain,CO,80817,Consultant & Professional Services,
Senate District 11,"Exum, Thomas",Democratic,89.95,3/2/22 0:00,U-Haul Moving & Storage,Colorado Springs,CO,80909,Rent & Utilities,
Senate District 11,"Exum, Thomas",Democratic,187,3/8/22 0:00,Constant Contact,Waltham,MA,2451,Other,Communication
Senate District 11,"Exum, Thomas",Democratic,166,3/16/22 0:00,Usps,Colorado Springs,CO,80910,Rent & Utilities,Po Box Rental
Senate District 11,"Exum, Thomas",Democratic,19.17,3/23/22 0:00,Godaddy,Scottsdale,AZ,85260,Other,Domain Name
Senate District 11,"Exum, Thomas",Democratic,89.95,4/2/22 0:00,U-Haul Moving & Storage,Colorado Springs,CO,80909,Rent & Utilities,
Senate District 11,"Exum, Thomas",Democratic,240,4/11/22 0:00,Hillside Community Center,Colorado Springs,CO,80903,Rent & Utilities,
Senate District 11,"Exum, Thomas",Democratic,198.18,4/27/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For The Reporting Period
Senate District 11,"Exum, Thomas",Democratic,757.4,4/27/22 0:00,"Cheetah Printing & Design, Inc.",Colorado Springs,CO,80915,Advertising,
Senate District 11,"Exum, Thomas",Democratic,460.07,11/16/21 0:00,C & D Printing,Denver,CO,80212,Miscellaneous,"Business Cards, Envelopes, Postcards"
Senate District 11,"Exum, Thomas",Democratic,116,11/19/21 0:00,Usps,Colorado Springs,CO,80910,Office Equipment & Supplies,Stamps
Senate District 11,"Exum, Thomas",Democratic,300,11/24/21 0:00,Longmire Audio Engineering,Colorado Springs,CO,80916,Other,Audio For Kickoff
Senate District 11,"Exum, Thomas",Democratic,89.95,12/2/21 0:00,U-Haul Moving & Storage,Colorado Springs,CO,80909,Rent & Utilities,Storage Rental
Senate District 11,"Exum, Thomas",Democratic,104.39,12/9/21 0:00,"Cheetah Printing & Design, Inc.",Colorado Springs,CO,80915,Advertising,Signs
Senate District 11,"Exum, Thomas",Democratic,369.48,12/31/21 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Actblue Fees For Reporting Period
Senate District 11,"Hisey, Dennis",Republican,32.17,1/3/22 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,49.32,1/6/22 0:00,Circle K,Colorado Springs,CO,80906,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,48.18,1/10/22 0:00,Pilot,Monument,CO,80921,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,492.58,1/11/22 0:00,"Update Printing, Inc.",Colorado Springs,CO,80910,Advertising,
Senate District 11,"Hisey, Dennis",Republican,49.8,1/13/22 0:00,Pilot,Monument,CO,80921,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,45.04,1/21/22 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,310,1/21/22 0:00,Jlkpro Business Solutions,Colorado Springs,CO,80911,Advertising,
Senate District 11,"Hisey, Dennis",Republican,40.39,1/26/22 0:00,Loaf N Jug,Castle Rock,CO,80109,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,100,1/26/22 0:00,El Paso County Republican Party,Colorado Springs,CO,80919,Advertising,
Senate District 11,"Hisey, Dennis",Republican,48.5,1/28/22 0:00,Kum & Go,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,53.62,1/31/22 0:00,Jenny'S Market,Castle Rock,CO,80138,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,48,1/31/22 0:00,Fountain Valley News,Fountain,CO,80817,Advertising,
Senate District 11,"Hisey, Dennis",Republican,6,1/31/22 0:00,,,,,Bank Fees,
Senate District 11,"Hisey, Dennis",Republican,19.95,2/4/22 0:00,Safeway,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,51.26,2/7/22 0:00,Shell,Denver,CO,80204,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,41.05,2/7/22 0:00,Circle K,Colorado Springs,CO,80906,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,45.09,2/10/22 0:00,Pilot,Monument,CO,80921,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,45.83,2/14/22 0:00,Pilot,Monument,CO,80921,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,45.72,2/18/22 0:00,Pilot,Monument,CO,80921,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,41.6,2/20/22 0:00,Safeway,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,40.82,2/22/22 0:00,Murphy Express,Thornton,CO,80229,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,47.51,2/28/22 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,6,2/28/22 0:00,,,,,Bank Fees,
Senate District 11,"Hisey, Dennis",Republican,69.18,2/28/22 0:00,Paypal,San Jose,CA,95131,Bank Fees,Paypal Transaction Fees January & February 2022
Senate District 11,"Hisey, Dennis",Republican,238.04,3/1/22 0:00,Mission Catering,Colorado Springs,CO,80903,"Food, Beverages and Meals",
Senate District 11,"Hisey, Dennis",Republican,42.07,3/2/22 0:00,Loaf N Jug,Castle Rock,CO,80109,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,43.77,3/7/22 0:00,Kum & Go,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,32.87,3/7/22 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,159.48,3/9/22 0:00,Fremont County 150Th Anniversary Celebration,Wetmore,CO,81253,"Food, Beverages and Meals",
Senate District 11,"Hisey, Dennis",Republican,34,3/11/22 0:00,Mailchimp,Atlanta,GA,30308,Advertising,
Senate District 11,"Hisey, Dennis",Republican,47.07,3/11/22 0:00,Pilot,Monument,CO,80921,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,312.5,3/11/22 0:00,"Crimson Central Services, Llc",Aurora,CO,80016,Consultant & Professional Services,
Senate District 11,"Hisey, Dennis",Republican,224.04,3/11/22 0:00,Office Depot,Colorado Springs,CO,80905,Office Equipment & Supplies,
Senate District 11,"Hisey, Dennis",Republican,94.75,3/12/22 0:00,Office Depot,Colorado Springs,CO,80905,Office Equipment & Supplies,
Senate District 11,"Hisey, Dennis",Republican,46.73,3/14/22 0:00,Pilot,Monument,CO,80921,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,52.82,3/18/22 0:00,Kum & Go,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,40.9,3/23/22 0:00,King Soopers,Broomfield,CO,80023,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,32.85,3/24/22 0:00,Kum & Go,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,37.8,3/28/22 0:00,Gartner Studios,Stillwater,MN,55082,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,50.42,3/28/22 0:00,King Soopers,Broomfield,CO,80023,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,27.04,3/31/22 0:00,Pilot,Monument,CO,80921,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,6,3/31/22 0:00,,,,,Bank Fees,
Senate District 11,"Hisey, Dennis",Republican,428.99,4/2/22 0:00,Office Depot,Colorado Springs,CO,80905,Office Equipment & Supplies,
Senate District 11,"Hisey, Dennis",Republican,48.12,4/2/22 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,348,4/2/22 0:00,Usps,Colorado Springs,CO,80911,Advertising,
Senate District 11,"Hisey, Dennis",Republican,51.58,4/2/22 0:00,Paypal,San Jose,CA,95131,Bank Fees,
Senate District 11,"Hisey, Dennis",Republican,140,4/3/22 0:00,Colorado Republican Committee,Greenwood Village,CO,80111,"Food, Beverages and Meals",
Senate District 11,"Hisey, Dennis",Republican,1250,4/4/22 0:00,"Crimson Central Services, Llc",Aurora,CO,80016,Consultant & Professional Services,
Senate District 11,"Hisey, Dennis",Republican,135.19,4/5/22 0:00,"Update Printing, Inc.",Colorado Springs,CO,80910,Advertising,
Senate District 11,"Hisey, Dennis",Republican,1191.41,4/5/22 0:00,"Update Printing, Inc.",Colorado Springs,CO,80910,Advertising,
Senate District 11,"Hisey, Dennis",Republican,53.41,4/7/22 0:00,King Soopers,Broomfield,CO,80023,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,6.76,4/11/22 0:00,,,,,Bank Fees,Paypal
Senate District 11,"Hisey, Dennis",Republican,34,4/11/22 0:00,Mailchimp,Atlanta,GA,30308,Advertising,
Senate District 11,"Hisey, Dennis",Republican,48.71,4/12/22 0:00,Circle K,Colorado Springs,CO,80906,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,36.15,4/18/22 0:00,Paypal,San Jose,CA,95131,Bank Fees,
Senate District 11,"Hisey, Dennis",Republican,48.99,4/18/22 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,58.45,4/22/22 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,700,4/25/22 0:00,Patriot Pathways,Lakewood,CO,80227,Advertising,
Senate District 11,"Hisey, Dennis",Republican,36.64,4/26/22 0:00,Paypal,San Jose,CA,95131,Bank Fees,
Senate District 11,"Hisey, Dennis",Republican,95.72,10/1/21 0:00,Office Depot,Colorado Springs,CO,80905,Office Equipment & Supplies,
Senate District 11,"Hisey, Dennis",Republican,96.73,10/4/21 0:00,Gooseberry Patch,Penrose,CO,81240,"Food, Beverages and Meals",
Senate District 11,"Hisey, Dennis",Republican,54.19,10/4/21 0:00,Safeway,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,56.65,10/8/21 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,20,10/8/21 0:00,Conservative Breakfast Assn Of Elbert County,Elizabeth,CO,80107,"Food, Beverages and Meals",
Senate District 11,"Hisey, Dennis",Republican,52.74,10/12/21 0:00,Shell,Denver,CO,80204,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,22,10/13/21 0:00,1632 Welton,Denver,CO,80202,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,54.01,10/13/21 0:00,Pilot,Monument,CO,80921,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,55.71,10/18/21 0:00,Circle K,Colorado Springs,CO,80906,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,350,10/20/21 0:00,Usps,Colorado Springs,CO,80911,Miscellaneous,
Senate District 11,"Hisey, Dennis",Republican,55.5,10/25/21 0:00,11-Jul,Colorado Springs,CO,80915,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,44.94,10/28/21 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,37.31,10/29/21 0:00,King Soopers,Broomfield,CO,80023,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,6,10/31/21 0:00,,,,,Bank Fees,
Senate District 11,"Hisey, Dennis",Republican,52.89,11/3/21 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,36.45,11/10/21 0:00,Pilot,Monument,CO,80921,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,53.24,11/22/21 0:00,Kum & Go,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,50,11/29/21 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,6,11/30/21 0:00,,,,,Bank Fees,
Senate District 11,"Hisey, Dennis",Republican,221.32,12/2/21 0:00,"Update Printing, Inc.",Colorado Springs,CO,80910,Fundraising Expenses,
Senate District 11,"Hisey, Dennis",Republican,55.42,12/2/21 0:00,Kum & Go,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,6.27,12/2/21 0:00,,,,,Bank Fees,Paypal
Senate District 11,"Hisey, Dennis",Republican,3.38,12/2/21 0:00,,,,,Bank Fees,Paypal
Senate District 11,"Hisey, Dennis",Republican,3.38,12/8/21 0:00,,,,,Bank Fees,Paypal
Senate District 11,"Hisey, Dennis",Republican,1.5,12/9/21 0:00,,,,,Travel & Lodging,Parking
Senate District 11,"Hisey, Dennis",Republican,50,12/10/21 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,50,12/13/21 0:00,Loaf N Jug,Fountain,CO,80817,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,45.09,12/16/21 0:00,Pilot,Monument,CO,80921,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,35.68,12/20/21 0:00,Office Depot,Colorado Springs,CO,80905,Office Equipment & Supplies,
Senate District 11,"Hisey, Dennis",Republican,69.68,12/20/21 0:00,Walgreens,Fountain,CO,80817,Office Equipment & Supplies,
Senate District 11,"Hisey, Dennis",Republican,54.69,12/20/21 0:00,Circle K,Colorado Springs,CO,80906,Travel & Lodging,
Senate District 11,"Hisey, Dennis",Republican,6,12/31/21 0:00,,,,,Bank Fees,
Senate District 15,"Marchman, Janice",Democratic,13.91,1/2/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,5.93,1/9/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,244.07,1/11/22 0:00,C & D Printing,Denver,CO,80212,Other,Copying Of Flyers & Handouts
Senate District 15,"Marchman, Janice",Democratic,56,1/14/22 0:00,Usps,Loveland,CO,80538,Other,Mailing Of Handouts & Flyers
Senate District 15,"Marchman, Janice",Democratic,0.99,1/16/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,295.24,1/21/22 0:00,Noco Blue,Fort Collins,CO,80524,Consultant & Professional Services,Election Consulting Services
Senate District 15,"Marchman, Janice",Democratic,2.94,1/23/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,25.87,1/24/22 0:00,Tilted Barrell Brew,Loveland,CO,80538,"Food, Beverages and Meals",Fundraising Efforts
Senate District 15,"Marchman, Janice",Democratic,91,1/25/22 0:00,Usps,Loveland,CO,80538,Other,Mailing Of Handouts & Flyers
Senate District 15,"Marchman, Janice",Democratic,17.78,1/30/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,13.86,1/31/22 0:00,Harbinger Coffee,Fort Collins,CO,80528,"Food, Beverages and Meals",Fundraising Efforts
Senate District 15,"Marchman, Janice",Democratic,58,1/31/22 0:00,Usps,Loveland,CO,80538,Other,Mailing Of Handouts & Flyers
Senate District 15,"Marchman, Janice",Democratic,58,1/31/22 0:00,Usps,Loveland,CO,80538,Other,Mailing Of Handouts & Flyers
Senate District 15,"Marchman, Janice",Democratic,79.87,1/31/22 0:00,Fedex,Loveland,CO,80538,Other,Copying Of Handouts & Flyers
Senate District 15,"Marchman, Janice",Democratic,45.14,1/31/22 0:00,Fedex,Loveland,CO,80538,Other,Copying Of Handouts & Flyers
Senate District 15,"Marchman, Janice",Democratic,37.07,1/31/22 0:00,Target-T1178,Loveland,CO,80537,"Food, Beverages and Meals",
Senate District 15,"Marchman, Janice",Democratic,19.53,2/6/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,73.58,2/7/22 0:00,Office Depot,Loveland,CO,80538,Office Equipment & Supplies,
Senate District 15,"Marchman, Janice",Democratic,15.81,2/13/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,43.85,2/14/22 0:00,Vatos Tacos,Loveland,CO,80537,"Food, Beverages and Meals",Fundraising Efforts
Senate District 15,"Marchman, Janice",Democratic,60,2/18/22 0:00,Dark Heart Coffee,Loveland,CO,80537,"Food, Beverages and Meals",Fundraising Efforts
Senate District 15,"Marchman, Janice",Democratic,25.18,2/20/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,17.4,2/23/22 0:00,Usps,Loveland,CO,80538,Other,Mailing Of Handouts & Flyers
Senate District 15,"Marchman, Janice",Democratic,6.22,2/27/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,34.71,3/2/22 0:00,Target T-2261,Sheridan,CO,80110,"Food, Beverages and Meals",
Senate District 15,"Marchman, Janice",Democratic,75,3/4/22 0:00,City Of Loveland,Loveland,CO,80537,Other,Room Rental
Senate District 15,"Marchman, Janice",Democratic,43.03,3/6/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,120,3/7/22 0:00,Usps,Loveland,CO,80538,Other,Mailing Of Handouts & Flyers
Senate District 15,"Marchman, Janice",Democratic,172.34,3/11/22 0:00,Dr. Don'S Buttons,Glendale,AZ,85308,Other,Campaign Buttons And Flair
Senate District 15,"Marchman, Janice",Democratic,28.74,3/13/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,75,3/15/22 0:00,City Of Loveland,Loveland,CO,80537,Other,Room Rental
Senate District 15,"Marchman, Janice",Democratic,55.5,3/18/22 0:00,Circle K,Loveland,CO,80537,Travel & Lodging,Fuel
Senate District 15,"Marchman, Janice",Democratic,54.69,3/19/22 0:00,Pasta Jays,Boulder,CO,80302,"Food, Beverages and Meals",Fundraising Efforts
Senate District 15,"Marchman, Janice",Democratic,43.15,3/20/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,43.36,3/20/22 0:00,Ned'S Restaurant,Nederland,CO,80466,"Food, Beverages and Meals",Fundraising Efforts
Senate District 15,"Marchman, Janice",Democratic,11.28,3/21/22 0:00,Salto Coffee,Nederland,CO,80466,"Food, Beverages and Meals",Fundraising Efforts
Senate District 15,"Marchman, Janice",Democratic,11.4,3/21/22 0:00,Boulder Advrnture Lodge,Boulder,CO,80302,"Food, Beverages and Meals",
Senate District 15,"Marchman, Janice",Democratic,7.61,3/21/22 0:00,Safeway Loveland,Loveland,CO,80537,"Food, Beverages and Meals",
Senate District 15,"Marchman, Janice",Democratic,37.11,3/21/22 0:00,Safeway Estes,Estes Park,CO,80520,Travel & Lodging,Fuel
Senate District 15,"Marchman, Janice",Democratic,5.15,3/24/22 0:00,Safeway Estes,Estes Park,CO,80520,"Food, Beverages and Meals",
Senate District 15,"Marchman, Janice",Democratic,12.89,3/27/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
Senate District 15,"Marchman, Janice",Democratic,793.37,3/28/22 0:00,Noco Blue,Fort Collins,CO,80524,Consultant & Professional Services,Election Consulting Services
Senate District 15,"Marchman, Janice",Democratic,75,3/30/22 0:00,White Paper Bbq,Loveland,CO,80538,"Food, Beverages and Meals",Fundraising Efforts
Senate District 15,"Marchman, Janice",Democratic,10,3/30/22 0:00,Time Park Llc,Denver,CO,80204,Travel & Lodging,Parking
Senate District 15,"Marchman, Janice",Democratic,1,3/31/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Fees For Taking Our Credit Card Contributions
